SEASON,WTEAMID,LTEAMID,WSCORE,LSCORE,ROUND,W_REGION,W_SEED,L_REGION,L_SEED,W_SCORE_MEAN,W_SCORE_MEDIAN,W_SCORE_STDDEV,W_FGM_MEAN,W_FGM_MEDIAN,W_FGM_STDDEV,W_FGA_MEAN,W_FGA_MEDIAN,W_FGA_STDDEV,W_FGM3_MEAN,W_FGM3_MEDIAN,W_FGM3_STDDEV,W_FGA3_MEAN,W_FGA3_MEDIAN,W_FGA3_STDDEV,W_FTM_MEAN,W_FTM_MEDIAN,W_FTM_STDDEV,W_FTA_MEAN,W_FTA_MEDIAN,W_FTA_STDDEV,W_OR_MEAN,W_OR_MEDIAN,W_OR_STDDEV,W_DR_MEAN,W_DR_MEDIAN,W_DR_STDDEV,W_AST_MEAN,W_AST_MEDIAN,W_AST_STDDEV,W_TO_MEAN,W_TO_MEDIAN,W_TO_STDDEV,W_STL_MEAN,W_STL_MEDIAN,W_STL_STDDEV,W_BLK_MEAN,W_BLK_MEDIAN,W_BLK_STDDEV,W_PF_MEAN,W_PF_MEDIAN,W_PF_STDDEV,W_WLOCA,W_WLOCH,W_WLOCN,W_WINMARGINMEDIAN,W_WINMARGINMEAN,W_LOSEMARGINMEDIAN,W_LOSEMARGINMEAN,W_WON_CONFERENCE,W_TOTAL_WINS,L_SCORE_MEAN,L_SCORE_MEDIAN,L_SCORE_STDDEV,L_FGM_MEAN,L_FGM_MEDIAN,L_FGM_STDDEV,L_FGA_MEAN,L_FGA_MEDIAN,L_FGA_STDDEV,L_FGM3_MEAN,L_FGM3_MEDIAN,L_FGM3_STDDEV,L_FGA3_MEAN,L_FGA3_MEDIAN,L_FGA3_STDDEV,L_FTM_MEAN,L_FTM_MEDIAN,L_FTM_STDDEV,L_FTA_MEAN,L_FTA_MEDIAN,L_FTA_STDDEV,L_OR_MEAN,L_OR_MEDIAN,L_OR_STDDEV,L_DR_MEAN,L_DR_MEDIAN,L_DR_STDDEV,L_AST_MEAN,L_AST_MEDIAN,L_AST_STDDEV,L_TO_MEAN,L_TO_MEDIAN,L_TO_STDDEV,L_STL_MEAN,L_STL_MEDIAN,L_STL_STDDEV,L_BLK_MEAN,L_BLK_MEDIAN,L_BLK_STDDEV,L_PF_MEAN,L_PF_MEDIAN,L_PF_STDDEV,L_WLOCA,L_WLOCH,L_WLOCN,L_WINMARGINMEDIAN,L_WINMARGINMEAN,L_LOSEMARGINMEDIAN,L_LOSEMARGINMEAN,L_WON_CONFERENCE,L_TOTAL_WINS,W_CONF_ACC,W_CONF_AEC,W_CONF_A_SUN,W_CONF_A_TEN,W_CONF_BIG_EAST,W_CONF_BIG_SKY,W_CONF_BIG_SOUTH,W_CONF_BIG_TEN,W_CONF_BIG_TWELVE,W_CONF_BIG_WEST,W_CONF_CAA,W_CONF_CUSA,W_CONF_HORIZON,W_CONF_IVY,W_CONF_MAAC,W_CONF_MAC,W_CONF_MEAC,W_CONF_MID_CONT,W_CONF_MVC,W_CONF_MWC,W_CONF_NEC,W_CONF_OVC,W_CONF_PAC_TEN,W_CONF_PAC_TWELVE,W_CONF_PATRIOT,W_CONF_SEC,W_CONF_SOUTHERN,W_CONF_SOUTHLAND,W_CONF_SUMMIT,W_CONF_SUN_BELT,W_CONF_SWAC,W_CONF_WAC,W_CONF_WCC,L_CONF_ACC,L_CONF_AEC,L_CONF_A_SUN,L_CONF_A_TEN,L_CONF_BIG_EAST,L_CONF_BIG_SKY,L_CONF_BIG_SOUTH,L_CONF_BIG_TEN,L_CONF_BIG_TWELVE,L_CONF_BIG_WEST,L_CONF_CAA,L_CONF_CUSA,L_CONF_HORIZON,L_CONF_IVY,L_CONF_MAAC,L_CONF_MAC,L_CONF_MEAC,L_CONF_MID_CONT,L_CONF_MVC,L_CONF_MWC,L_CONF_NEC,L_CONF_OVC,L_CONF_PAC_TEN,L_CONF_PAC_TWELVE,L_CONF_PATRIOT,L_CONF_SEC,L_CONF_SOUTHERN,L_CONF_SOUTHLAND,L_CONF_SUMMIT,L_CONF_SUN_BELT,L_CONF_SWAC,L_CONF_WAC,L_CONF_WCC
2021,1417,1104,88,78,6,W,11,W,2,72.84615384615384,73.5,11.945517343982413,26.384615384615383,26.0,4.5876087285375435,57.11538461538461,56.0,8.056435554645356,6.653846153846154,6.0,2.3484856004209638,18.115384615384617,18.5,5.324110615506955,13.423076923076923,14.0,6.281229668929974,18.615384615384617,18.5,7.78242596149516,8.76923076923077,9.0,3.2900783249970487,24.192307692307693,23.5,5.075582573610489,13.615384615384615,13.0,4.167271750936558,10.884615384615385,10.5,3.204083932445255,5.076923076923077,5.0,2.2613814702181836,2.6538461538461537,3.0,1.671940374350896,15.961538461538462,17.0,4.171146309884315,5,11,1,6.0,10.823529411764707,8.0,7.888888888888889,0.0,17.0,79.56666666666666,81.0,12.781137322803776,27.8,28.5,4.8877044890637364,64.56666666666666,66.0,6.100781935939446,10.666666666666666,10.0,3.994248738937742,30.4,30.5,6.184519048565454,13.3,13.0,6.012343624749751,18.466666666666665,19.5,7.108680140035375,10.4,11.0,4.00516907387751,25.966666666666665,25.0,4.475861183429769,14.2,14.0,4.270185330711151,13.833333333333334,14.0,3.6015641557267988,8.633333333333333,8.5,3.3782604514988064,4.366666666666666,4.5,1.8659070704090004,18.466666666666665,17.0,4.516126913501278,7,12,5,12.0,14.375,6.5,8.5,1.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,1425,1332,82,68,6,X,6,X,7,74.75862068965517,73.0,11.290499079231536,27.17241379310345,27.0,4.683321207961912,58.13793103448276,58.0,6.362412715825847,6.310344827586207,6.0,2.647147363212251,18.137931034482758,19.0,4.381162092503332,14.10344827586207,13.0,6.30954394767056,21.79310344827586,20.0,8.303954782188459,10.482758620689655,10.0,3.7092614749644124,25.82758620689655,26.0,4.840815792502935,13.655172413793103,13.0,4.707712987890688,12.137931034482758,12.0,2.7867561522703683,4.793103448275862,5.0,2.396117549358718,5.275862068965517,5.0,2.519871761534956,15.517241379310345,15.0,3.785505152695442,7,13,2,14.0,15.181818181818182,9.0,7.714285714285714,0.0,22.0,74.38461538461539,74.0,8.513880069988877,27.5,27.5,3.9012818406262317,58.26923076923077,58.5,4.944149611876181,8.384615384615385,8.0,2.9267992493770127,22.115384615384617,21.0,4.777672429766804,11.0,10.5,4.595650117230424,15.615384615384615,16.0,5.685609364540784,8.23076923076923,8.0,3.0107499704584213,22.5,21.5,5.132250968142536,13.423076923076923,12.0,4.3097385249973295,11.0,11.0,3.1622776601683795,7.461538461538462,8.0,2.595854683618006,3.6153846153846154,3.5,1.9814524587165459,15.653846153846153,16.0,3.5320510493740906,7,11,2,11.0,11.75,9.5,9.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,1124,1116,81,72,6,Z,1,Z,3,84.375,82.5,13.357337993060954,31.083333333333332,30.0,5.7097678827919385,63.041666666666664,63.5,8.43120068125153,10.333333333333334,10.0,3.3449074422323632,24.708333333333332,24.0,4.196055773934734,11.875,11.0,5.375568726231185,17.041666666666668,16.5,6.544025929221157,11.333333333333334,11.0,4.249467144771536,22.375,21.5,4.528292700633286,17.041666666666668,17.0,5.5909800546071065,12.166666666666666,12.0,4.290197792812037,8.958333333333334,9.0,3.1551085789442386,3.75,4.0,1.9615876444748834,17.166666666666668,17.0,3.655450566015045,7,11,4,15.0,20.59090909090909,11.0,11.0,0.0,22.0,82.39285714285714,80.0,16.08389874818288,29.464285714285715,28.5,6.167310133738557,64.78571428571429,63.5,7.588281134882299,7.857142857142857,7.5,3.826944296106575,23.178571428571427,21.5,6.885591888964642,15.607142857142858,15.0,5.971160850685727,21.178571428571427,19.5,8.3668374105135,10.571428571428571,10.0,4.434114980621913,26.142857142857142,24.5,5.595727773236411,14.964285714285714,14.0,4.872311360064954,12.821428571428571,13.0,3.810838066946269,8.071428571428571,8.0,2.5375487067548947,5.178571428571429,5.0,2.1611651766199915,16.928571428571427,16.0,3.4526272490141356,5,16,1,14.0,18.363636363636363,10.0,12.666666666666666,0.0,22.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,1222,1333,67,61,6,Y,2,Y,12,76.3076923076923,75.5,9.743794869635673,26.653846153846153,26.5,5.3735821027862425,60.80769230769231,60.0,5.0676955770387835,9.115384615384615,8.0,3.1410434327073293,25.692307692307693,25.0,5.041977633978405,13.884615384615385,15.0,6.635220708171948,18.692307692307693,20.5,8.460587359134024,12.846153846153847,12.5,4.144319559998313,24.76923076923077,26.0,4.684508019484585,13.692307692307692,13.5,5.504683320731399,10.153846153846153,10.0,2.9757998278420232,7.846153846153846,8.0,2.8940256763519936,4.653846153846154,4.0,2.261721604306024,19.0,18.5,3.5213633723318014,5,14,4,21.0,21.0,5.0,5.0,1.0,23.0,69.10714285714286,71.0,10.016058534744522,23.857142857142858,24.0,3.4179730371288306,56.07142857142857,55.5,6.616077899517719,6.892857142857143,7.0,2.5724939004252017,19.892857142857142,20.5,5.0283587316729434,14.5,15.0,6.1553951042064625,19.071428571428573,18.0,7.241488344197857,9.214285714285714,9.5,3.1897653792407947,21.535714285714285,21.0,3.7266024925615744,14.178571428571429,14.5,3.692370225694856,11.0,11.0,3.431876713662333,5.821428571428571,5.0,2.749458821208968,3.1785714285714284,2.5,2.0914919613373186,19.0,19.0,3.600411499115478,4,9,3,6.5,7.6875,7.0,10.583333333333334,1.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,1417,1276,51,49,6,W,11,W,1,72.84615384615384,73.5,11.945517343982413,26.384615384615383,26.0,4.5876087285375435,57.11538461538461,56.0,8.056435554645356,6.653846153846154,6.0,2.3484856004209638,18.115384615384617,18.5,5.324110615506955,13.423076923076923,14.0,6.281229668929974,18.615384615384617,18.5,7.78242596149516,8.76923076923077,9.0,3.2900783249970487,24.192307692307693,23.5,5.075582573610489,13.615384615384615,13.0,4.167271750936558,10.884615384615385,10.5,3.204083932445255,5.076923076923077,5.0,2.2613814702181836,2.6538461538461537,3.0,1.671940374350896,15.961538461538462,17.0,4.171146309884315,5,11,1,6.0,10.823529411764707,8.0,7.888888888888889,0.0,17.0,76.25,79.0,11.097394915611664,27.875,29.5,4.963453391059233,57.625,58.5,5.467791064994601,7.541666666666667,7.5,2.5363302258366818,19.5,19.0,5.413349039743046,12.958333333333334,14.0,5.025839031546323,16.666666666666668,17.5,6.1620625193804734,8.083333333333334,8.5,2.5007245326916347,27.083333333333332,27.0,4.190223265470797,15.458333333333334,15.5,4.951760044290504,10.666666666666666,10.5,4.249467144771536,4.416666666666667,4.5,1.9763089590064795,4.291666666666667,4.0,2.440227478110911,14.708333333333334,15.0,3.593220266565629,6,13,1,16.5,15.45,12.0,12.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1124,1222,78,59,5,Z,1,Y,2,84.375,82.5,13.357337993060954,31.083333333333332,30.0,5.7097678827919385,63.041666666666664,63.5,8.43120068125153,10.333333333333334,10.0,3.3449074422323632,24.708333333333332,24.0,4.196055773934734,11.875,11.0,5.375568726231185,17.041666666666668,16.5,6.544025929221157,11.333333333333334,11.0,4.249467144771536,22.375,21.5,4.528292700633286,17.041666666666668,17.0,5.5909800546071065,12.166666666666666,12.0,4.290197792812037,8.958333333333334,9.0,3.1551085789442386,3.75,4.0,1.9615876444748834,17.166666666666668,17.0,3.655450566015045,7,11,4,15.0,20.59090909090909,11.0,11.0,0.0,22.0,76.3076923076923,75.5,9.743794869635673,26.653846153846153,26.5,5.3735821027862425,60.80769230769231,60.0,5.0676955770387835,9.115384615384615,8.0,3.1410434327073293,25.692307692307693,25.0,5.041977633978405,13.884615384615385,15.0,6.635220708171948,18.692307692307693,20.5,8.460587359134024,12.846153846153847,12.5,4.144319559998313,24.76923076923077,26.0,4.684508019484585,13.692307692307692,13.5,5.504683320731399,10.153846153846153,10.0,2.9757998278420232,7.846153846153846,8.0,2.8940256763519936,4.653846153846154,4.0,2.261721604306024,19.0,18.5,3.5213633723318014,5,14,4,21.0,21.0,5.0,5.0,1.0,23.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1231,1461,66,58,0,W,12,W,12,71.48484848484848,69.0,11.031549109602683,26.03030303030303,26.0,3.948772344704495,56.75757575757576,56.0,4.841424784027315,6.121212121212121,6.0,2.246630473586719,18.060606060606062,19.0,3.952367913189778,13.303030303030303,13.0,4.290140211030757,19.03030303030303,18.0,6.054362314092462,7.454545454545454,7.0,2.9695423583747407,25.606060606060606,26.0,5.135290850693087,14.93939393939394,15.0,3.9206137429249677,11.545454545454545,10.0,5.160492400748383,5.7272727272727275,6.0,1.9886038958388506,4.96969696969697,5.0,2.0839393058107594,17.242424242424242,16.0,4.008041159892691,3,14,3,12.0,14.2,5.0,7.769230769230769,0.0,20.0,71.875,73.0,9.269269379984042,24.84375,24.5,3.3419076549470303,54.625,55.0,4.877532427431434,7.53125,7.0,2.7938223902723482,22.84375,23.0,5.542267935689121,14.65625,14.0,5.264668448341998,20.21875,19.5,7.196479313951302,6.90625,6.5,2.9222105530110305,26.125,26.0,4.271057888143285,10.875,11.0,2.948482387109812,10.8125,11.0,3.4401565980860287,3.78125,3.0,2.1662272093620847,2.0625,2.0,1.0140146973548327,15.28125,16.0,2.842470245538938,8,13,3,7.5,11.208333333333334,7.0,8.875,0.0,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1411,1394,76,67,0,Y,16,Y,16,69.23333333333333,68.5,10.698641013709636,25.366666666666667,24.5,4.874163647680268,58.03333333333333,59.0,5.726425937964143,5.766666666666667,5.0,2.555363977493473,18.2,18.0,5.215361924162119,12.733333333333333,13.0,4.570771709786927,18.966666666666665,19.0,6.990058622088221,10.633333333333333,10.0,4.106205004652091,25.2,25.5,4.574290975772583,10.733333333333333,11.0,3.666562171969752,14.1,14.0,3.57529839603489,5.6,5.0,2.4011491501735813,5.0,4.0,2.7164886056870525,17.8,18.0,3.9251619777690885,8,7,3,11.0,12.944444444444445,8.5,10.083333333333334,1.0,18.0,73.76666666666667,74.5,7.587118545013773,25.333333333333332,25.5,3.345953122631962,59.8,58.5,7.131281260320134,5.9,6.0,1.8634413844023772,18.7,18.0,4.395530645459364,17.2,16.5,6.087862429910621,22.933333333333334,21.5,8.27515322634815,11.2,12.0,3.78198998886328,23.133333333333333,22.0,5.469245256720613,13.533333333333333,13.0,3.213477365971199,13.733333333333333,13.0,2.7156422156974513,8.2,8.0,3.2525851787197806,1.6,1.5,1.302517456365914,21.166666666666668,22.0,4.579439307144063,7,6,6,8.0,10.0,9.0,9.909090909090908,1.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,1323,1353,89,87,0,X,11,X,11,71.93548387096774,72.0,10.57965180230732,25.580645161290324,26.0,3.775130845841745,55.774193548387096,55.0,5.869183233462472,9.064516129032258,8.0,3.586414029556244,24.032258064516128,23.0,4.556927846460755,11.709677419354838,11.0,6.315027307341839,15.419354838709678,14.0,7.48676251147489,6.0,5.0,3.356585566713094,25.516129032258064,25.0,4.373183186512509,14.161290322580646,14.0,4.211862408274582,9.64516129032258,9.0,3.220231742145009,5.064516129032258,5.0,1.9989244419765302,1.8387096774193548,1.0,1.933852358955192,13.0,13.0,4.242640687119285,7,14,0,9.0,11.142857142857142,6.5,7.9,0.0,21.0,67.90322580645162,70.0,11.19331597787917,25.483870967741936,26.0,4.836465429367025,57.58064516129032,57.0,6.697134678593958,6.064516129032258,5.0,2.8860062817091228,18.06451612903226,18.0,4.234268798513448,10.870967741935484,11.0,4.566121150998011,15.516129032258064,16.0,6.125743316757217,8.935483870967742,9.0,3.326013468312756,23.516129032258064,24.0,5.697197953040512,14.96774193548387,15.0,4.819985276379601,10.935483870967742,11.0,2.8394305047663786,7.225806451612903,7.0,2.6546773491249347,3.935483870967742,3.0,3.021428843786415,15.774193548387096,16.0,3.7479743633003935,4,14,0,9.0,10.333333333333334,8.0,9.307692307692308,0.0,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1460,1136,93,82,0,Z,16,Z,16,75.15151515151516,75.0,10.659858149036308,27.424242424242426,26.0,4.9182714381573085,58.78787878787879,59.0,6.050607282318734,6.303030303030303,6.0,1.9281605302212343,19.09090909090909,18.0,4.432575692836758,14.0,15.0,5.153882032022075,18.272727272727273,18.0,6.409332684027679,8.969696969696969,9.0,3.6698505460444886,22.78787878787879,23.0,3.5773381842996734,13.909090909090908,14.0,4.118279649650722,12.151515151515152,12.0,4.272888456018452,5.757575757575758,5.0,2.179883927963583,2.878787878787879,3.0,1.7985684543126195,14.515151515151516,14.0,3.8980861660019466,7,11,2,12.5,12.4,8.0,10.076923076923077,1.0,20.0,76.43333333333334,77.0,12.238107058193929,26.633333333333333,27.0,4.604969829047393,61.9,62.0,6.6868373020022185,8.3,8.0,2.183796125383819,27.066666666666666,26.0,5.400723663728225,14.866666666666667,15.0,6.621455894357338,20.266666666666666,19.5,7.995400976912239,10.466666666666667,11.0,3.936857957142046,26.133333333333333,27.0,5.519453579485196,13.466666666666667,13.0,3.3603502827813214,13.133333333333333,13.5,3.224190177215137,6.333333333333333,6.0,2.8567323186168294,4.2,4.0,2.6050349127318286,16.766666666666666,16.0,4.057205878462405,7,13,1,12.0,11.714285714285714,11.0,17.11111111111111,1.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,1116,1436,75,71,1,X,4,X,13,76.93939393939394,76.0,9.943400430497213,26.636363636363637,24.0,5.447580780827061,60.60606060606061,61.0,6.388169700408102,6.363636363636363,6.0,3.276985865644886,20.757575757575758,21.0,4.493260947173437,17.303030303030305,17.0,6.376151114136414,22.96969696969697,22.0,7.333505507620693,9.696969696969697,10.0,3.5132325613746422,25.484848484848484,26.0,4.024310594073942,14.090909090909092,13.0,4.26734428804699,12.151515151515152,13.0,3.2798743508823254,7.7272727272727275,7.0,3.002839565235788,4.181818181818182,5.0,1.7757840777834142,16.848484848484848,17.0,3.373807308898326,5,17,3,12.0,13.96,6.5,9.0,0.0,25.0,74.75,75.5,11.653602516514075,27.4375,27.5,4.858896064719016,55.59375,55.0,4.535589551606843,8.8125,8.5,3.5418010727184663,23.96875,24.0,5.076729802133552,11.0625,11.0,4.500448006372755,14.8125,13.5,5.877444584061145,5.78125,6.0,2.1662272093620847,26.09375,26.0,3.913247764263863,15.0625,15.0,4.1808897031227,9.34375,9.0,2.560360042725846,5.21875,5.0,2.4327652525867656,2.40625,2.0,1.7571857081433442,13.96875,14.0,3.021262020008921,10,15,2,14.0,17.666666666666668,3.0,5.4,1.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1124,1313,85,49,1,W,1,W,16,76.5,75.5,11.617561789613342,28.21875,28.5,5.228546797428823,60.875,59.0,7.5295118292686665,7.9375,8.0,3.0579088363803306,22.96875,23.5,5.532801746067748,12.125,12.5,4.949747468305833,17.375,17.5,6.4894455252977075,10.96875,10.0,3.2476728641071695,22.75,22.0,5.186831962426739,15.84375,14.0,5.542267935689121,12.0,11.0,3.2229019181777074,8.8125,8.0,3.8389976850483323,3.40625,3.0,1.9977305672574663,15.84375,16.0,3.5388113094471385,8,15,3,13.0,18.076923076923077,8.0,9.666666666666666,0.0,26.0,72.88888888888889,72.0,10.983670863651447,25.37037037037037,25.0,4.550132273209615,56.0,54.0,7.322252700869085,6.925925925925926,7.0,3.304145716729048,20.074074074074073,21.0,6.207476422247895,15.222222222222221,14.0,5.81333568572053,21.88888888888889,21.0,6.885510613618747,8.62962962962963,9.0,2.372083604509046,26.40740740740741,26.0,4.43117677771127,12.074074074074074,12.0,3.822261975543619,13.62962962962963,13.0,4.115151629584617,6.0,5.0,2.948271984113354,3.2962962962962963,3.0,2.215588388855635,17.703703703703702,18.0,3.790827135384884,7,8,6,9.0,12.80952380952381,12.0,13.666666666666666,1.0,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1166,1361,72,69,1,Y,9,Y,8,69.03030303030303,71.0,13.354504971368385,25.757575757575758,26.0,5.420045566173218,57.18181818181818,57.0,5.428251015834576,6.696969696969697,6.0,2.98417543557731,21.848484848484848,22.0,4.796621285610921,10.818181818181818,10.0,3.6780985700371174,14.848484848484848,14.0,4.731022696793555,8.242424242424242,8.0,2.4370871833797705,27.393939393939394,28.0,4.8922093292511635,13.151515151515152,14.0,5.130309518691418,13.363636363636363,13.0,3.3709993123162096,5.363636363636363,5.0,2.5349825174222334,4.424242424242424,4.0,2.1941727232362402,13.424242424242424,13.0,2.894286430088415,6,11,5,11.0,11.0,10.0,12.727272727272727,0.0,22.0,65.29032258064517,65.0,10.51092621477638,23.677419354838708,23.0,4.190362727133087,54.74193548387097,57.0,5.971977572716784,6.032258064516129,6.0,2.0733848487877973,16.870967741935484,17.0,3.6945178799934637,11.903225806451612,12.0,6.1717357834441655,17.129032258064516,16.0,7.329128804452686,8.161290322580646,8.0,3.377343869507994,23.64516129032258,23.0,4.446334723468116,11.870967741935484,11.0,4.248465883773977,12.258064516129032,12.0,3.087261374697472,7.483870967741935,7.0,2.718712535275174,4.709677419354839,5.0,2.068712133785926,17.387096774193548,17.0,4.005641183421524,5,14,4,10.0,12.91304347826087,5.5,7.625,0.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1211,1209,93,72,1,X,1,X,16,87.82758620689656,86.0,13.874614448999091,32.93103448275862,33.0,5.750348029732998,62.44827586206897,61.0,7.7209649974993955,8.379310344827585,8.0,3.374418395425968,22.137931034482758,21.0,6.572258461197961,13.586206896551724,14.0,3.7178838199333457,18.620689655172413,20.0,5.627824961128718,8.344827586206897,7.0,4.270127650057227,30.0,31.0,5.230405611149374,18.20689655172414,18.0,5.191884534986361,11.620689655172415,12.0,3.3849856836946497,6.655172413793103,6.0,2.272127103917094,5.862068965517241,6.0,1.8655550290737777,15.413793103448276,15.0,4.048961431027807,5,16,5,26.5,25.923076923076923,9.0,7.333333333333333,1.0,26.0,68.32,68.0,8.77363474659543,23.92,24.0,4.3676843597799815,61.16,61.0,7.057383840111479,7.28,6.0,2.6381811916545836,22.56,22.0,4.253234063627348,13.2,13.0,6.164414002968977,18.44,19.0,7.286288492778747,11.0,11.0,4.163331998932266,21.96,23.0,4.276680956068618,12.56,12.0,3.852272056851645,11.24,12.0,3.46746785613556,8.24,8.0,2.890789972769842,4.24,4.0,2.2226110770892866,16.56,17.0,3.6295086903509866,6,5,4,9.0,9.866666666666667,8.0,12.1,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022,1242,1411,83,56,1,Y,1,Y,16,78.58823529411765,76.0,10.943706222407146,28.647058823529413,28.0,5.4097686778595335,59.55882352941177,59.0,7.451626531698594,7.147058823529412,6.0,2.500089124971063,20.11764705882353,19.5,4.810120050680729,14.147058823529411,13.5,5.774197322893258,19.529411764705884,18.5,7.455871365931144,9.941176470588236,10.0,3.8292429544595463,25.058823529411764,25.0,5.471364443811557,15.441176470588236,15.0,4.135516357563106,12.029411764705882,12.0,3.9195337858014714,6.411764705882353,6.5,3.0162956114555937,4.147058823529412,3.5,2.6870323039545956,15.882352941176471,16.0,3.7639816593952493,6,16,6,13.0,14.464285714285714,9.0,8.333333333333334,1.0,28.0,69.23333333333333,68.5,10.698641013709636,25.366666666666667,24.5,4.874163647680268,58.03333333333333,59.0,5.726425937964143,5.766666666666667,5.0,2.555363977493473,18.2,18.0,5.215361924162119,12.733333333333333,13.0,4.570771709786927,18.966666666666665,19.0,6.990058622088221,10.633333333333333,10.0,4.106205004652091,25.2,25.5,4.574290975772583,10.733333333333333,11.0,3.666562171969752,14.1,14.0,3.57529839603489,5.6,5.0,2.4011491501735813,5.0,4.0,2.7164886056870525,17.8,18.0,3.9251619777690885,8,7,3,11.0,12.944444444444445,8.5,10.083333333333334,1.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
